"course_id","stu_name","stu_no","stu_nusnet_id","stu_email","week_no","res","stu_internal_id"
2,"Student10","A7482782","nusnet278","student10@example.com",7,0,10
2,"Student10","A7482782","nusnet278","student10@example.com",8,0,10
2,"Student10","A7482782","nusnet278","student10@example.com",9,0,10
2,"Student10","A7482782","nusnet278","student10@example.com",10,0,10
2,"Student10","A7482782","nusnet278","student10@example.com",11,1,10
2,"Student10","A7482782","nusnet278","student10@example.com",12,0,10
2,"Student10","A7482782","nusnet278","student10@example.com",13,1,10
2,"Student11","A1968183","nusnet458","student11@example.com",1,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",2,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",3,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",4,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",5,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",6,1,11
2,"Student11","A1968183","nusnet458","student11@example.com",7,1,11
2,"Student11","A1968183","nusnet458","student11@example.com",8,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",9,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",10,1,11
2,"Student11","A1968183","nusnet458","student11@example.com",11,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",12,0,11
2,"Student11","A1968183","nusnet458","student11@example.com",13,0,11
2,"Student12","A6899102","nusnet763","student12@example.com",1,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",2,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",3,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",4,0,12
2,"Student12","A6899102","nusnet763","student12@example.com",5,0,12
2,"Student12","A6899102","nusnet763","student12@example.com",6,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",7,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",8,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",9,0,12
2,"Student12","A6899102","nusnet763","student12@example.com",10,0,12
2,"Student12","A6899102","nusnet763","student12@example.com",11,0,12
2,"Student12","A6899102","nusnet763","student12@example.com",12,1,12
2,"Student12","A6899102","nusnet763","student12@example.com",13,1,12
2,"Student13","A3732775","nusnet981","student13@example.com",1,1,13
2,"Student13","A3732775","nusnet981","student13@example.com",2,1,13
2,"Student13","A3732775","nusnet981","student13@example.com",3,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",4,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",5,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",6,1,13
2,"Student13","A3732775","nusnet981","student13@example.com",7,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",8,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",9,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",10,0,13
2,"Student13","A3732775","nusnet981","student13@example.com",11,1,13
2,"Student13","A3732775","nusnet981","student13@example.com",12,1,13
2,"Student13","A3732775","nusnet981","student13@example.com",13,1,13
2,"Student14","A5191520","nusnet269","student14@example.com",1,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",2,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",3,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",4,1,14
2,"Student14","A5191520","nusnet269","student14@example.com",5,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",6,1,14
2,"Student14","A5191520","nusnet269","student14@example.com",7,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",8,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",9,1,14
2,"Student14","A5191520","nusnet269","student14@example.com",10,1,14
2,"Student14","A5191520","nusnet269","student14@example.com",11,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",12,0,14
2,"Student14","A5191520","nusnet269","student14@example.com",13,1,14
2,"Student15","A2151806","nusnet230","student15@example.com",1,1,15
2,"Student15","A2151806","nusnet230","student15@example.com",2,0,15
2,"Student15","A2151806","nusnet230","student15@example.com",3,1,15
2,"Student15","A2151806","nusnet230","student15@example.com",4,0,15
2,"Student15","A2151806","nusnet230","student15@example.com",5,0,15
2,"Student15","A2151806","nusnet230","student15@example.com",6,1,15
2,"Student15","A2151806","nusnet230","student15@example.com",7,0,15
2,"Student15","A2151806","nusnet230","student15@example.com",8,1,15
2,"Student15","A2151806","nusnet230","student15@example.com",9,0,15
2,"Student15","A2151806","nusnet230","student15@example.com",10,1,15
2,"Student15","A2151806","nusnet230","student15@example.com",11,1,15
2,"Student15","A2151806","nusnet230","student15@example.com",12,0,15
2,"Student15","A2151806","nusnet230","student15@example.com",13,1,15
2,"Student16","A5853815","nusnet965","student16@example.com",1,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",2,0,16
2,"Student16","A5853815","nusnet965","student16@example.com",3,0,16
2,"Student16","A5853815","nusnet965","student16@example.com",4,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",5,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",6,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",7,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",8,0,16
2,"Student16","A5853815","nusnet965","student16@example.com",9,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",10,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",11,0,16
2,"Student16","A5853815","nusnet965","student16@example.com",12,1,16
2,"Student16","A5853815","nusnet965","student16@example.com",13,0,16
2,"Student17","A8027925","nusnet420","student17@example.com",1,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",2,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",3,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",4,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",5,1,17
2,"Student17","A8027925","nusnet420","student17@example.com",6,1,17
2,"Student17","A8027925","nusnet420","student17@example.com",7,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",8,1,17
2,"Student17","A8027925","nusnet420","student17@example.com",9,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",10,0,17
2,"Student17","A8027925","nusnet420","student17@example.com",11,1,17
2,"Student17","A8027925","nusnet420","student17@example.com",12,1,17
2,"Student17","A8027925","nusnet420","student17@example.com",13,0,17
2,"Student18","A1714194","nusnet696","student18@example.com",1,0,18
2,"Student18","A1714194","nusnet696","student18@example.com",2,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",3,0,18
2,"Student18","A1714194","nusnet696","student18@example.com",4,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",5,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",6,0,18
2,"Student18","A1714194","nusnet696","student18@example.com",7,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",8,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",9,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",10,0,18
2,"Student18","A1714194","nusnet696","student18@example.com",11,1,18
2,"Student18","A1714194","nusnet696","student18@example.com",12,0,18
2,"Student18","A1714194","nusnet696","student18@example.com",13,1,18
2,"Student19","A6117941","nusnet694","student19@example.com",1,1,19
2,"Student19","A6117941","nusnet694","student19@example.com",2,1,19
2,"Student19","A6117941","nusnet694","student19@example.com",3,1,19
2,"Student19","A6117941","nusnet694","student19@example.com",4,0,19
2,"Student19","A6117941","nusnet694","student19@example.com",5,0,19
2,"Student19","A6117941","nusnet694","student19@example.com",6,1,19
2,"Student19","A6117941","nusnet694","student19@example.com",7,0,19
2,"Student19","A6117941","nusnet694","student19@example.com",8,0,19
2,"Student19","A6117941","nusnet694","student19@example.com",9,0,19
2,"Student19","A6117941","nusnet694","student19@example.com",10,1,19
2,"Student19","A6117941","nusnet694","student19@example.com",11,1,19
2,"Student19","A6117941","nusnet694","student19@example.com",12,0,19
2,"Student19","A6117941","nusnet694","student19@example.com",13,1,19
2,"Student20","A7057283","nusnet273","student20@example.com",1,0,20
2,"Student20","A7057283","nusnet273","student20@example.com",2,1,20
2,"Student20","A7057283","nusnet273","student20@example.com",3,0,20
2,"Student20","A7057283","nusnet273","student20@example.com",4,1,20
2,"Student20","A7057283","nusnet273","student20@example.com",5,1,20
2,"Student20","A7057283","nusnet273","student20@example.com",6,0,20
2,"Student20","A7057283","nusnet273","student20@example.com",7,1,20
2,"Student20","A7057283","nusnet273","student20@example.com",8,0,20
2,"Student20","A7057283","nusnet273","student20@example.com",9,1,20
2,"Student20","A7057283","nusnet273","student20@example.com",10,0,20
2,"Student20","A7057283","nusnet273","student20@example.com",11,0,20
2,"Student20","A7057283","nusnet273","student20@example.com",12,1,20
2,"Student20","A7057283","nusnet273","student20@example.com",13,1,20
3,"Student1","A8875281","nusnet960","student1@example.com",1,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",2,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",3,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",4,0,1
3,"Student1","A8875281","nusnet960","student1@example.com",5,0,1
3,"Student1","A8875281","nusnet960","student1@example.com",6,0,1
3,"Student1","A8875281","nusnet960","student1@example.com",7,0,1
3,"Student1","A8875281","nusnet960","student1@example.com",8,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",9,0,1
3,"Student1","A8875281","nusnet960","student1@example.com",10,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",11,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",12,1,1
3,"Student1","A8875281","nusnet960","student1@example.com",13,0,1
3,"Student2","A6272422","nusnet667","student2@example.com",1,0,2
3,"Student2","A6272422","nusnet667","student2@example.com",2,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",3,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",4,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",5,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",6,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",7,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",8,0,2
3,"Student2","A6272422","nusnet667","student2@example.com",9,0,2
3,"Student2","A6272422","nusnet667","student2@example.com",10,1,2
3,"Student2","A6272422","nusnet667","student2@example.com",11,0,2
3,"Student2","A6272422","nusnet667","student2@example.com",12,0,2
3,"Student2","A6272422","nusnet667","student2@example.com",13,1,2
3,"Student3","A1812310","nusnet207","student3@example.com",1,1,3
3,"Student3","A1812310","nusnet207","student3@example.com",2,0,3
3,"Student3","A1812310","nusnet207","student3@example.com",3,0,3
3,"Student3","A1812310","nusnet207","student3@example.com",4,1,3
3,"Student3","A1812310","nusnet207","student3@example.com",5,0,3
3,"Student3","A1812310","nusnet207","student3@example.com",6,0,3
3,"Student3","A1812310","nusnet207","student3@example.com",7,1,3
3,"Student3","A1812310","nusnet207","student3@example.com",8,0,3
3,"Student3","A1812310","nusnet207","student3@example.com",9,1,3
3,"Student3","A1812310","nusnet207","student3@example.com",10,0,3
3,"Student3","A1812310","nusnet207","student3@example.com",11,1,3
3,"Student3","A1812310","nusnet207","student3@example.com",12,1,3
3,"Student3","A1812310","nusnet207","student3@example.com",13,0,3
3,"Student4","A2596644","nusnet641","student4@example.com",1,1,4
3,"Student4","A2596644","nusnet641","student4@example.com",2,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",3,1,4
3,"Student4","A2596644","nusnet641","student4@example.com",4,1,4
3,"Student4","A2596644","nusnet641","student4@example.com",5,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",6,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",7,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",8,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",9,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",10,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",11,0,4
3,"Student4","A2596644","nusnet641","student4@example.com",12,1,4
3,"Student4","A2596644","nusnet641","student4@example.com",13,0,4
3,"Student5","A4636713","nusnet631","student5@example.com",1,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",2,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",3,1,5
3,"Student5","A4636713","nusnet631","student5@example.com",4,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",5,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",6,1,5
3,"Student5","A4636713","nusnet631","student5@example.com",7,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",8,1,5
3,"Student5","A4636713","nusnet631","student5@example.com",9,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",10,1,5
3,"Student5","A4636713","nusnet631","student5@example.com",11,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",12,0,5
3,"Student5","A4636713","nusnet631","student5@example.com",13,1,5
3,"Student6","A5132480","nusnet818","student6@example.com",1,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",2,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",3,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",4,0,6
3,"Student6","A5132480","nusnet818","student6@example.com",5,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",6,0,6
3,"Student6","A5132480","nusnet818","student6@example.com",7,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",8,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",9,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",10,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",11,0,6
3,"Student6","A5132480","nusnet818","student6@example.com",12,1,6
3,"Student6","A5132480","nusnet818","student6@example.com",13,0,6
3,"Student7","A8720792","nusnet961","student7@example.com",1,1,7
3,"Student7","A8720792","nusnet961","student7@example.com",2,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",3,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",4,1,7
3,"Student7","A8720792","nusnet961","student7@example.com",5,1,7
3,"Student7","A8720792","nusnet961","student7@example.com",6,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",7,1,7
3,"Student7","A8720792","nusnet961","student7@example.com",8,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",9,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",10,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",11,0,7
3,"Student7","A8720792","nusnet961","student7@example.com",12,1,7
3,"Student7","A8720792","nusnet961","student7@example.com",13,1,7
3,"Student8","A6124756","nusnet998","student8@example.com",1,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",2,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",3,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",4,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",5,0,8
3,"Student8","A6124756","nusnet998","student8@example.com",6,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",7,0,8
3,"Student8","A6124756","nusnet998","student8@example.com",8,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",9,0,8
3,"Student8","A6124756","nusnet998","student8@example.com",10,0,8
3,"Student8","A6124756","nusnet998","student8@example.com",11,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",12,1,8
3,"Student8","A6124756","nusnet998","student8@example.com",13,0,8
3,"Student9","A8183510","nusnet814","student9@example.com",1,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",2,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",3,0,9
3,"Student9","A8183510","nusnet814","student9@example.com",4,0,9
3,"Student9","A8183510","nusnet814","student9@example.com",5,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",6,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",7,0,9
3,"Student9","A8183510","nusnet814","student9@example.com",8,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",9,0,9
3,"Student9","A8183510","nusnet814","student9@example.com",10,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",11,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",12,1,9
3,"Student9","A8183510","nusnet814","student9@example.com",13,0,9
3,"Student10","A4691431","nusnet742","student10@example.com",1,0,10
3,"Student10","A4691431","nusnet742","student10@example.com",2,0,10
3,"Student10","A4691431","nusnet742","student10@example.com",3,1,10
3,"Student10","A4691431","nusnet742","student10@example.com",4,1,10
3,"Student10","A4691431","nusnet742","student10@example.com",5,1,10
3,"Student10","A4691431","nusnet742","student10@example.com",6,0,10
3,"Student10","A4691431","nusnet742","student10@example.com",7,1,10
3,"Student10","A4691431","nusnet742","student10@example.com",8,0,10
3,"Student10","A4691431","nusnet742","student10@example.com",9,1,10
3,"Student10","A4691431","nusnet742","student10@example.com",10,0,10
3,"Student10","A4691431","nusnet742","student10@example.com",11,0,10
3,"Student10","A4691431","nusnet742","student10@example.com",12,1,10
3,"Student10","A4691431","nusnet742","student10@example.com",13,0,10
3,"Student11","A4932885","nusnet347","student11@example.com",1,1,11
3,"Student11","A4932885","nusnet347","student11@example.com",2,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",3,1,11
3,"Student11","A4932885","nusnet347","student11@example.com",4,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",5,1,11
3,"Student11","A4932885","nusnet347","student11@example.com",6,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",7,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",8,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",9,1,11
3,"Student11","A4932885","nusnet347","student11@example.com",10,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",11,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",12,0,11
3,"Student11","A4932885","nusnet347","student11@example.com",13,1,11
3,"Student12","A9327104","nusnet728","student12@example.com",1,0,12
3,"Student12","A9327104","nusnet728","student12@example.com",2,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",3,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",4,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",5,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",6,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",7,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",8,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",9,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",10,0,12
3,"Student12","A9327104","nusnet728","student12@example.com",11,1,12
3,"Student12","A9327104","nusnet728","student12@example.com",12,0,12
3,"Student12","A9327104","nusnet728","student12@example.com",13,1,12
3,"Student13","A4340090","nusnet151","student13@example.com",1,0,13
3,"Student13","A4340090","nusnet151","student13@example.com",2,1,13
3,"Student13","A4340090","nusnet151","student13@example.com",3,1,13
3,"Student13","A4340090","nusnet151","student13@example.com",4,0,13
3,"Student13","A4340090","nusnet151","student13@example.com",5,1,13
3,"Student13","A4340090","nusnet151","student13@example.com",6,0,13
3,"Student13","A4340090","nusnet151","student13@example.com",7,0,13
3,"Student13","A4340090","nusnet151","student13@example.com",8,0,13
3,"Student13","A4340090","nusnet151","student13@example.com",9,1,13
3,"Student13","A4340090","nusnet151","student13@example.com",10,1,13
3,"Student13","A4340090","nusnet151","student13@example.com",11,1,13
3,"Student13","A4340090","nusnet151","student13@example.com",12,0,13
3,"Student13","A4340090","nusnet151","student13@example.com",13,1,13
3,"Student14","A3709460","nusnet440","student14@example.com",1,0,14
3,"Student14","A3709460","nusnet440","student14@example.com",2,1,14
3,"Student14","A3709460","nusnet440","student14@example.com",3,0,14
3,"Student14","A3709460","nusnet440","student14@example.com",4,1,14
3,"Student14","A3709460","nusnet440","student14@example.com",5,0,14
3,"Student14","A3709460","nusnet440","student14@example.com",6,1,14
3,"Student14","A3709460","nusnet440","student14@example.com",7,1,14
3,"Student14","A3709460","nusnet440","student14@example.com",8,0,14
3,"Student14","A3709460","nusnet440","student14@example.com",9,1,14
3,"Student14","A3709460","nusnet440","student14@example.com",10,0,14
3,"Student14","A3709460","nusnet440","student14@example.com",11,1,14
3,"Student14","A3709460","nusnet440","student14@example.com",12,0,14
3,"Student14","A3709460","nusnet440","student14@example.com",13,0,14
3,"Student15","A4045631","nusnet867","student15@example.com",1,1,15
3,"Student15","A4045631","nusnet867","student15@example.com",2,1,15
3,"Student15","A4045631","nusnet867","student15@example.com",3,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",4,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",5,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",6,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",7,1,15
3,"Student15","A4045631","nusnet867","student15@example.com",8,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",9,1,15
3,"Student15","A4045631","nusnet867","student15@example.com",10,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",11,1,15
3,"Student15","A4045631","nusnet867","student15@example.com",12,0,15
3,"Student15","A4045631","nusnet867","student15@example.com",13,1,15
3,"Student16","A7964174","nusnet750","student16@example.com",1,1,16
3,"Student16","A7964174","nusnet750","student16@example.com",2,1,16
3,"Student16","A7964174","nusnet750","student16@example.com",3,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",4,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",5,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",6,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",7,1,16
3,"Student16","A7964174","nusnet750","student16@example.com",8,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",9,1,16
3,"Student16","A7964174","nusnet750","student16@example.com",10,1,16
3,"Student16","A7964174","nusnet750","student16@example.com",11,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",12,0,16
3,"Student16","A7964174","nusnet750","student16@example.com",13,1,16
3,"Student17","A8772937","nusnet733","student17@example.com",1,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",2,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",3,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",4,0,17
3,"Student17","A8772937","nusnet733","student17@example.com",5,0,17
3,"Student17","A8772937","nusnet733","student17@example.com",6,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",7,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",8,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",9,0,17
3,"Student17","A8772937","nusnet733","student17@example.com",10,0,17
3,"Student17","A8772937","nusnet733","student17@example.com",11,1,17
3,"Student17","A8772937","nusnet733","student17@example.com",12,0,17
3,"Student17","A8772937","nusnet733","student17@example.com",13,0,17
3,"Student18","A9480428","nusnet791","student18@example.com",1,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",2,1,18
3,"Student18","A9480428","nusnet791","student18@example.com",3,1,18
3,"Student18","A9480428","nusnet791","student18@example.com",4,1,18
3,"Student18","A9480428","nusnet791","student18@example.com",5,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",6,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",7,1,18
3,"Student18","A9480428","nusnet791","student18@example.com",8,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",9,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",10,1,18
3,"Student18","A9480428","nusnet791","student18@example.com",11,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",12,0,18
3,"Student18","A9480428","nusnet791","student18@example.com",13,0,18
3,"Student19","A2946273","nusnet535","student19@example.com",1,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",2,0,19
3,"Student19","A2946273","nusnet535","student19@example.com",3,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",4,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",5,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",6,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",7,0,19
3,"Student19","A2946273","nusnet535","student19@example.com",8,0,19
3,"Student19","A2946273","nusnet535","student19@example.com",9,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",10,0,19
3,"Student19","A2946273","nusnet535","student19@example.com",11,1,19
3,"Student19","A2946273","nusnet535","student19@example.com",12,0,19
3,"Student19","A2946273","nusnet535","student19@example.com",13,0,19
3,"Student20","A7075711","nusnet589","student20@example.com",1,1,20
3,"Student20","A7075711","nusnet589","student20@example.com",2,1,20
3,"Student20","A7075711","nusnet589","student20@example.com",3,1,20
3,"Student20","A7075711","nusnet589","student20@example.com",4,0,20
3,"Student20","A7075711","nusnet589","student20@example.com",5,0,20
3,"Student20","A7075711","nusnet589","student20@example.com",6,0,20
3,"Student20","A7075711","nusnet589","student20@example.com",7,1,20
3,"Student20","A7075711","nusnet589","student20@example.com",8,0,20
3,"Student20","A7075711","nusnet589","student20@example.com",9,0,20
3,"Student20","A7075711","nusnet589","student20@example.com",10,1,20
3,"Student20","A7075711","nusnet589","student20@example.com",11,1,20
3,"Student20","A7075711","nusnet589","student20@example.com",12,0,20
3,"Student20","A7075711","nusnet589","student20@example.com",13,0,20
3,"Student21","A5821987","nusnet740","student21@example.com",1,1,21
3,"Student21","A5821987","nusnet740","student21@example.com",2,0,21
3,"Student21","A5821987","nusnet740","student21@example.com",3,1,21
3,"Student21","A5821987","nusnet740","student21@example.com",4,0,21
3,"Student21","A5821987","nusnet740","student21@example.com",5,0,21
3,"Student21","A5821987","nusnet740","student21@example.com",6,1,21
3,"Student21","A5821987","nusnet740","student21@example.com",7,0,21
3,"Student21","A5821987","nusnet740","student21@example.com",8,0,21
3,"Student21","A5821987","nusnet740","student21@example.com",9,1,21
3,"Student21","A5821987","nusnet740","student21@example.com",10,1,21
3,"Student21","A5821987","nusnet740","student21@example.com",11,0,21
3,"Student21","A5821987","nusnet740","student21@example.com",12,1,21
3,"Student21","A5821987","nusnet740","student21@example.com",13,1,21
3,"Student22","A5689466","nusnet674","student22@example.com",1,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",2,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",3,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",4,1,22
3,"Student22","A5689466","nusnet674","student22@example.com",5,1,22
3,"Student22","A5689466","nusnet674","student22@example.com",6,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",7,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",8,1,22
3,"Student22","A5689466","nusnet674","student22@example.com",9,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",10,1,22
3,"Student22","A5689466","nusnet674","student22@example.com",11,0,22
3,"Student22","A5689466","nusnet674","student22@example.com",12,1,22
3,"Student22","A5689466","nusnet674","student22@example.com",13,0,22
3,"Student23","A4995509","nusnet182","student23@example.com",1,0,23
3,"Student23","A4995509","nusnet182","student23@example.com",2,1,23
3,"Student23","A4995509","nusnet182","student23@example.com",3,0,23
3,"Student23","A4995509","nusnet182","student23@example.com",4,0,23
3,"Student23","A4995509","nusnet182","student23@example.com",5,1,23
3,"Student23","A4995509","nusnet182","student23@example.com",6,1,23
3,"Student23","A4995509","nusnet182","student23@example.com",7,0,23
3,"Student23","A4995509","nusnet182","student23@example.com",8,1,23
3,"Student23","A4995509","nusnet182","student23@example.com",9,0,23
3,"Student23","A4995509","nusnet182","student23@example.com",10,1,23
3,"Student23","A4995509","nusnet182","student23@example.com",11,0,23
3,"Student23","A4995509","nusnet182","student23@example.com",12,1,23
3,"Student23","A4995509","nusnet182","student23@example.com",13,0,23
3,"Student24","A1706917","nusnet685","student24@example.com",1,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",2,1,24
3,"Student24","A1706917","nusnet685","student24@example.com",3,1,24
3,"Student24","A1706917","nusnet685","student24@example.com",4,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",5,1,24
3,"Student24","A1706917","nusnet685","student24@example.com",6,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",7,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",8,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",9,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",10,1,24
3,"Student24","A1706917","nusnet685","student24@example.com",11,0,24
3,"Student24","A1706917","nusnet685","student24@example.com",12,1,24
3,"Student24","A1706917","nusnet685","student24@example.com",13,1,24
3,"Student25","A7481550","nusnet303","student25@example.com",1,0,25
